date,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Prevalence of underweight, weight for age (% of children under 5)","Literacy rate, adult total (% of people ages 15 and above)",Population ages 15-64 (% of total population),Population ages 0-14 (% of total population),Population ages 65 and above (% of total population),"Immunization, measles (% of children ages 12-23 months)","Immunization, DPT (% of children ages 12-23 months)"
1972,,,,52.0321763081411,44.2127107872015,3.75511290465745,,
1971,,,,51.9971274633682,44.2621478982832,3.74072463834853,,
1970,,,,52.0128764952116,44.2653807351881,3.72174276960035,,
1969,,,,51.8976834601306,44.3782637680504,3.72405277181898,,
1968,,,,51.802934107508,44.472418898953,3.72464699353904,,
1967,,,,51.7540089806497,44.5237617900344,3.72222922931595,,
1966,,,,51.8009647154552,44.4846183667118,3.714416917833,,
1965,,,,51.9960660911766,44.3022043350462,3.70172957377717,,
1964,,,,52.0858878331525,44.2042544732757,3.70985769357186,,
1963,,,,52.2955425273147,43.9899093459304,3.71454812675495,,
1962,,,,52.611281793572,43.6736082753309,3.71510993109715,,
1961,,,,52.9886544883708,43.3020490384275,3.70929647320164,,
1960,,,,53.4031479356122,42.9009724968523,3.69587956753546,,
